device_id,status_datetime,received_at,pt_cur,pt_b,p_con,pe_cur,operation_status,operation,remain_time_minutes,remain_time_seconds,status_code,data_cycle,network_cycle
SPC0002,20260519044350,2026-05-19T04:43:50.955Z,1.65,1.66,1.8,1.6,1,3,3,25,0,1,1
SPC0001,20260519044351,2026-05-19T04:43:51.706Z,1.71,1.7,1.8,1.66,1,3,0,55,0,1,1
SPC0001,20260519044352,2026-05-19T04:43:52.717Z,1.72,1.7,1.8,1.67,1,3,2,47,0,1,1
SPC0001,20260519044352,2026-05-19T04:43:52.900Z,1.72,1.72,1.8,1.67,1,3,1,4,0,1,1
SPC0002,20260519044353,2026-05-19T04:43:53.964Z,1.66,1.66,1.8,1.61,1,3,1,26,0,1,1
SPC0001,20260519044354,2026-05-19T04:43:54.714Z,1.7,1.72,1.8,1.65,1,3,0,40,0,1,1
SPC0001,20260519044355,2026-05-19T04:43:55.727Z,1.7,1.7,1.8,1.65,1,3,1,8,0,1,1
SPC0001,20260519044355,2026-05-19T04:43:55.913Z,1.7,1.7,1.8,1.65,1,3,0,37,0,1,1
SPC0002,20260519044356,2026-05-19T04:43:56.973Z,1.66,1.66,1.8,1.61,1,3,2,20,0,1,1
SPC0001,20260519044357,2026-05-19T04:43:57.723Z,1.71,1.7,1.8,1.66,1,3,2,14,0,1,1
SPC0001,20260519044358,2026-05-19T04:43:58.732Z,1.7,1.7,1.8,1.65,1,3,3,10,0,1,1
SPC0001,20260519044358,2026-05-19T04:43:58.915Z,1.69,1.7,1.8,1.64,1,3,1,51,0,1,1
SPC0002,20260519044359,2026-05-19T04:43:59.984Z,1.67,1.66,1.8,1.62,1,3,2,40,0,1,1
SPC0001,20260519044400,2026-05-19T04:44:00.737Z,1.68,1.7,1.8,1.63,1,3,0,25,0,1,1
SPC0001,20260519044401,2026-05-19T04:44:01.742Z,1.66,1.68,1.8,1.61,1,3,1,59,0,1,1
SPC0001,20260519044401,2026-05-19T04:44:01.929Z,1.66,1.68,1.8,1.61,1,3,0,3,0,1,1
SPC0002,20260519044402,2026-05-19T04:44:02.998Z,1.67,1.67,1.8,1.62,1,3,0,27,0,1,1
SPC0001,20260519044403,2026-05-19T04:44:03.749Z,1.68,1.66,1.8,1.63,1,2,3,57,0,1,1
SPC0001,20260519044404,2026-05-19T04:44:04.755Z,1.68,1.66,1.8,1.63,1,2,3,8,0,1,1
SPC0001,20260519044404,2026-05-19T04:44:04.942Z,1.67,1.68,1.8,1.62,1,2,3,36,0,1,1
SPC0002,20260519044406,2026-05-19T04:44:06.004Z,1.67,1.67,1.8,1.62,1,3,3,22,0,1,1
SPC0001,20260519044406,2026-05-19T04:44:06.752Z,1.66,1.68,1.8,1.61,1,2,4,19,0,1,1
SPC0001,20260519044407,2026-05-19T04:44:07.766Z,1.66,1.66,1.8,1.61,1,2,4,53,0,1,1
SPC0001,20260519044407,2026-05-19T04:44:07.950Z,1.67,1.66,1.8,1.62,1,2,4,5,0,1,1
SPC0002,20260519044409,2026-05-19T04:44:09.013Z,1.68,1.67,1.8,1.63,1,2,0,20,0,1,1
SPC0001,20260519044409,2026-05-19T04:44:09.761Z,1.66,1.67,1.8,1.61,1,2,4,11,0,1,1
SPC0001,20260519044410,2026-05-19T04:44:10.768Z,1.67,1.67,1.8,1.62,1,2,2,14,0,1,1
SPC0001,20260519044410,2026-05-19T04:44:10.954Z,1.66,1.67,1.8,1.61,1,2,4,7,0,1,1
SPC0002,20260519044412,2026-05-19T04:44:12.023Z,1.67,1.67,1.8,1.62,1,2,4,7,0,1,1
SPC0001,20260519044412,2026-05-19T04:44:12.775Z,1.67,1.67,1.8,1.62,1,2,2,22,0,1,1
SPC0001,20260519044413,2026-05-19T04:44:13.769Z,1.68,1.67,1.8,1.63,1,2,0,45,0,1,1
SPC0001,20260519044413,2026-05-19T04:44:13.955Z,1.7,1.67,1.8,1.65,1,2,3,33,0,1,1
SPC0002,20260519044415,2026-05-19T04:44:15.025Z,1.66,1.67,1.8,1.61,1,2,1,9,0,1,1
SPC0001,20260519044415,2026-05-19T04:44:15.789Z,1.69,1.7,1.8,1.64,1,2,1,40,0,1,1
SPC0001,20260519044416,2026-05-19T04:44:16.773Z,1.69,1.7,1.8,1.64,1,2,1,40,0,1,1
SPC0001,20260519044416,2026-05-19T04:44:16.961Z,1.68,1.69,1.8,1.63,1,2,3,0,0,1,1
SPC0002,20260519044418,2026-05-19T04:44:18.026Z,1.65,1.67,1.8,1.6,1,2,4,56,0,1,1
SPC0001,20260519044418,2026-05-19T04:44:18.791Z,1.66,1.69,1.8,1.61,1,2,0,22,0,1,1
SPC0001,20260519044419,2026-05-19T04:44:19.786Z,1.64,1.66,1.8,1.59,1,2,3,7,0,1,1
SPC0001,20260519044419,2026-05-19T04:44:19.972Z,1.64,1.66,1.8,1.59,1,2,4,1,0,1,1
SPC0002,20260519044421,2026-05-19T04:44:21.031Z,1.65,1.65,1.8,1.6,1,2,3,5,0,1,1
SPC0001,20260519044421,2026-05-19T04:44:21.805Z,1.63,1.64,1.8,1.58,1,2,4,38,0,1,1
SPC0001,20260519044422,2026-05-19T04:44:22.787Z,1.62,1.64,1.8,1.57,1,2,3,43,0,1,1
SPC0001,20260519044422,2026-05-19T04:44:22.974Z,1.62,1.62,1.8,1.57,1,2,2,17,0,1,1
SPC0002,20260519044424,2026-05-19T04:44:24.032Z,1.64,1.65,1.8,1.59,1,2,1,42,0,1,1
SPC0001,20260519044424,2026-05-19T04:44:24.813Z,1.6,1.62,1.8,1.55,1,2,1,7,0,1,1
SPC0001,20260519044425,2026-05-19T04:44:25.794Z,1.61,1.6,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519044425,2026-05-19T04:44:25.981Z,1.6,1.6,1.8,1.55,1,3,2,54,0,1,1
SPC0002,20260519044427,2026-05-19T04:44:27.042Z,1.65,1.64,1.8,1.6,1,3,2,59,0,1,1
SPC0001,20260519044427,2026-05-19T04:44:27.826Z,1.61,1.6,1.8,1.56,1,3,3,6,0,1,1
SPC0001,20260519044428,2026-05-19T04:44:28.809Z,1.62,1.6,1.8,1.57,1,3,2,7,0,1,1
SPC0001,20260519044428,2026-05-19T04:44:28.996Z,1.61,1.62,1.8,1.56,1,3,2,5,0,1,1
SPC0002,20260519044430,2026-05-19T04:44:30.052Z,1.65,1.64,1.8,1.6,1,2,4,24,0,1,1
SPC0001,20260519044430,2026-05-19T04:44:30.830Z,1.61,1.62,1.8,1.56,1,3,1,51,0,1,1
SPC0001,20260519044431,2026-05-19T04:44:31.815Z,1.62,1.61,1.8,1.57,1,3,0,51,0,1,1
SPC0001,20260519044432,2026-05-19T04:44:32.001Z,1.62,1.61,1.8,1.57,1,1,0,0,0,1,1
SPC0002,20260519044433,2026-05-19T04:44:33.059Z,1.66,1.65,1.8,1.61,1,2,0,18,0,1,1
SPC0001,20260519044433,2026-05-19T04:44:33.831Z,1.6,1.62,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044434,2026-05-19T04:44:34.823Z,1.59,1.62,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044435,2026-05-19T04:44:35.010Z,1.58,1.59,1.8,1.53,1,1,0,0,0,1,1
SPC0002,20260519044436,2026-05-19T04:44:36.073Z,1.66,1.65,1.8,1.61,1,2,2,35,0,1,1
SPC0001,20260519044436,2026-05-19T04:44:36.837Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044437,2026-05-19T04:44:37.830Z,1.58,1.59,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519044438,2026-05-19T04:44:38.017Z,1.57,1.59,1.8,1.52,1,1,0,0,0,1,1
SPC0002,20260519044439,2026-05-19T04:44:39.078Z,1.67,1.66,1.8,1.62,1,2,3,19,0,1,1
SPC0001,20260519044439,2026-05-19T04:44:39.838Z,1.58,1.57,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519044440,2026-05-19T04:44:40.844Z,1.59,1.57,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044441,2026-05-19T04:44:41.029Z,1.6,1.59,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519044442,2026-05-19T04:44:42.091Z,1.67,1.66,1.8,1.62,1,1,0,0,0,1,1
SPC0001,20260519044442,2026-05-19T04:44:42.839Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519044443,2026-05-19T04:44:43.851Z,1.6,1.61,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044444,2026-05-19T04:44:44.036Z,1.59,1.61,1.8,1.54,1,1,0,0,0,1,1
SPC0002,20260519044445,2026-05-19T04:44:45.098Z,1.65,1.67,1.8,1.6,1,1,0,0,0,1,1
SPC0001,20260519044445,2026-05-19T04:44:45.849Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044446,2026-05-19T04:44:46.861Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044447,2026-05-19T04:44:47.046Z,1.6,1.59,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519044448,2026-05-19T04:44:48.102Z,1.66,1.67,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044448,2026-05-19T04:44:48.863Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044449,2026-05-19T04:44:49.877Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0001,20260519044450,2026-05-19T04:44:50.061Z,1.6,1.59,1.8,1.55,1,1,0,0,0,1,1
SPC0002,20260519044451,2026-05-19T04:44:51.104Z,1.66,1.66,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044451,2026-05-19T04:44:51.877Z,1.6,1.6,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044452,2026-05-19T04:44:52.879Z,1.59,1.6,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044453,2026-05-19T04:44:53.064Z,1.61,1.59,1.8,1.56,1,1,0,0,0,1,1
SPC0002,20260519044454,2026-05-19T04:44:54.116Z,1.67,1.66,1.8,1.62,1,1,0,0,0,1,1
SPC0001,20260519044454,2026-05-19T04:44:54.879Z,1.59,1.59,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044455,2026-05-19T04:44:55.892Z,1.59,1.59,1.8,1.54,1,3,0,25,0,1,1
SPC0001,20260519044456,2026-05-19T04:44:56.077Z,1.58,1.59,1.8,1.53,1,3,1,16,0,1,1
SPC0002,20260519044457,2026-05-19T04:44:57.126Z,1.66,1.67,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044457,2026-05-19T04:44:57.889Z,1.59,1.58,1.8,1.54,1,3,4,11,0,1,1
SPC0001,20260519044458,2026-05-19T04:44:58.898Z,1.58,1.58,1.8,1.53,1,3,2,13,0,1,1
SPC0001,20260519044459,2026-05-19T04:44:59.082Z,1.58,1.58,1.8,1.53,1,3,1,20,0,1,1
SPC0002,20260519044500,2026-05-19T04:45:00.127Z,1.67,1.67,1.8,1.62,1,1,0,0,0,1,1
SPC0001,20260519044500,2026-05-19T04:45:00.901Z,1.6,1.58,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044501,2026-05-19T04:45:01.901Z,1.6,1.6,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044502,2026-05-19T04:45:02.087Z,1.58,1.6,1.8,1.53,1,1,0,0,0,1,1
SPC0002,20260519044503,2026-05-19T04:45:03.142Z,1.66,1.67,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044503,2026-05-19T04:45:03.908Z,1.59,1.58,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044504,2026-05-19T04:45:04.917Z,1.61,1.58,1.8,1.56,1,2,4,33,0,1,1
SPC0001,20260519044505,2026-05-19T04:45:05.102Z,1.6,1.61,1.8,1.55,1,2,4,34,0,1,1
SPC0002,20260519044506,2026-05-19T04:45:06.144Z,1.66,1.67,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044506,2026-05-19T04:45:06.916Z,1.61,1.61,1.8,1.56,1,2,2,31,0,1,1
SPC0001,20260519044507,2026-05-19T04:45:07.928Z,1.61,1.61,1.8,1.56,1,2,1,1,0,1,1
SPC0001,20260519044508,2026-05-19T04:45:08.112Z,1.61,1.61,1.8,1.56,1,2,4,35,0,1,1
SPC0002,20260519044509,2026-05-19T04:45:09.157Z,1.65,1.66,1.8,1.6,1,1,0,0,0,1,1
SPC0001,20260519044509,2026-05-19T04:45:09.920Z,1.62,1.61,1.8,1.57,1,2,0,31,0,1,1
SPC0001,20260519044510,2026-05-19T04:45:10.930Z,1.63,1.61,1.8,1.58,1,2,1,56,0,1,1
SPC0001,20260519044511,2026-05-19T04:45:11.114Z,1.65,1.63,1.8,1.6,1,1,0,0,0,1,1
SPC0002,20260519044512,2026-05-19T04:45:12.160Z,1.64,1.66,1.8,1.59,1,1,0,0,0,1,1
SPC0001,20260519044512,2026-05-19T04:45:12.928Z,1.64,1.63,1.8,1.59,1,1,0,0,0,1,1
SPC0001,20260519044513,2026-05-19T04:45:13.944Z,1.65,1.64,1.8,1.6,1,1,0,0,0,1,1
SPC0001,20260519044514,2026-05-19T04:45:14.128Z,1.65,1.64,1.8,1.6,1,1,0,0,0,1,1
SPC0002,20260519044515,2026-05-19T04:45:15.176Z,1.63,1.64,1.8,1.58,1,1,0,0,0,1,1
SPC0001,20260519044515,2026-05-19T04:45:15.935Z,1.66,1.65,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044516,2026-05-19T04:45:16.948Z,1.67,1.65,1.8,1.62,1,1,0,0,0,1,1
SPC0001,20260519044517,2026-05-19T04:45:17.135Z,1.66,1.67,1.8,1.61,1,1,0,0,0,1,1
SPC0002,20260519044518,2026-05-19T04:45:18.186Z,1.63,1.64,1.8,1.58,1,1,0,0,0,1,1
SPC0001,20260519044518,2026-05-19T04:45:18.937Z,1.67,1.67,1.8,1.62,1,2,1,32,0,1,1
SPC0001,20260519044519,2026-05-19T04:45:19.950Z,1.66,1.67,1.8,1.61,1,2,1,25,0,1,1
SPC0001,20260519044520,2026-05-19T04:45:20.135Z,1.66,1.67,1.8,1.61,1,2,2,3,0,1,1
SPC0002,20260519044521,2026-05-19T04:45:21.193Z,1.62,1.63,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519044521,2026-05-19T04:45:21.947Z,1.64,1.66,1.8,1.59,1,2,1,27,0,1,1
SPC0001,20260519044522,2026-05-19T04:45:22.954Z,1.65,1.66,1.8,1.6,1,1,0,0,0,1,1
SPC0001,20260519044523,2026-05-19T04:45:23.139Z,1.63,1.65,1.8,1.58,1,1,0,0,0,1,1
SPC0002,20260519044524,2026-05-19T04:45:24.195Z,1.63,1.63,1.8,1.58,1,1,0,0,0,1,1
SPC0001,20260519044524,2026-05-19T04:45:24.948Z,1.64,1.65,1.8,1.59,1,2,1,9,0,1,1
SPC0001,20260519044525,2026-05-19T04:45:25.958Z,1.63,1.64,1.8,1.58,1,2,3,38,0,1,1
SPC0001,20260519044526,2026-05-19T04:45:26.145Z,1.64,1.64,1.8,1.59,1,2,2,55,0,1,1
SPC0002,20260519044527,2026-05-19T04:45:27.204Z,1.62,1.63,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519044527,2026-05-19T04:45:27.952Z,1.63,1.64,1.8,1.58,1,2,0,33,0,1,1
SPC0001,20260519044528,2026-05-19T04:45:28.970Z,1.61,1.64,1.8,1.56,1,2,1,36,0,1,1
SPC0001,20260519044529,2026-05-19T04:45:29.153Z,1.59,1.61,1.8,1.54,1,3,0,56,0,1,1
SPC0002,20260519044530,2026-05-19T04:45:30.207Z,1.62,1.63,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519044530,2026-05-19T04:45:30.958Z,1.6,1.61,1.8,1.55,1,3,4,54,0,1,1
SPC0001,20260519044531,2026-05-19T04:45:31.981Z,1.6,1.6,1.8,1.55,1,3,2,59,0,1,1
SPC0001,20260519044532,2026-05-19T04:45:32.167Z,1.62,1.6,1.8,1.57,1,3,0,25,0,1,1
SPC0002,20260519044533,2026-05-19T04:45:33.214Z,1.62,1.62,1.8,1.57,1,1,0,0,0,1,1
SPC0001,20260519044533,2026-05-19T04:45:33.961Z,1.61,1.62,1.8,1.56,1,3,1,4,0,1,1
SPC0001,20260519044534,2026-05-19T04:45:34.989Z,1.61,1.62,1.8,1.56,1,3,4,12,0,1,1
SPC0001,20260519044535,2026-05-19T04:45:35.176Z,1.6,1.61,1.8,1.55,1,2,1,2,0,1,1
SPC0002,20260519044536,2026-05-19T04:45:36.228Z,1.64,1.62,1.8,1.59,1,1,0,0,0,1,1
SPC0001,20260519044536,2026-05-19T04:45:36.971Z,1.58,1.61,1.8,1.53,1,2,3,4,0,1,1
SPC0001,20260519044537,2026-05-19T04:45:37.999Z,1.57,1.58,1.8,1.52,1,2,2,6,0,1,1
SPC0001,20260519044538,2026-05-19T04:45:38.186Z,1.55,1.58,1.8,1.5,1,2,1,18,0,1,1
SPC0002,20260519044539,2026-05-19T04:45:39.232Z,1.65,1.64,1.8,1.6,1,1,0,0,0,1,1
SPC0001,20260519044539,2026-05-19T04:45:39.978Z,1.56,1.55,1.8,1.51,1,2,2,17,0,1,1
SPC0001,20260519044541,2026-05-19T04:45:41.007Z,1.57,1.55,1.8,1.52,1,2,2,10,0,1,1
SPC0001,20260519044541,2026-05-19T04:45:41.196Z,1.58,1.57,1.8,1.53,1,2,4,57,0,1,1
SPC0002,20260519044542,2026-05-19T04:45:42.237Z,1.66,1.64,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044542,2026-05-19T04:45:42.986Z,1.6,1.57,1.8,1.55,1,1,0,0,0,1,1
SPC0001,20260519044544,2026-05-19T04:45:44.010Z,1.59,1.6,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044544,2026-05-19T04:45:44.198Z,1.58,1.6,1.8,1.53,1,1,0,0,0,1,1
SPC0002,20260519044545,2026-05-19T04:45:45.241Z,1.66,1.66,1.8,1.61,1,1,0,0,0,1,1
SPC0001,20260519044545,2026-05-19T04:45:45.992Z,1.57,1.58,1.8,1.52,1,1,0,0,0,1,1
SPC0001,20260519044547,2026-05-19T04:45:47.019Z,1.55,1.58,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519044547,2026-05-19T04:45:47.206Z,1.54,1.55,1.8,1.49,1,1,0,0,0,1,1
SPC0002,20260519044548,2026-05-19T04:45:48.248Z,1.67,1.66,1.8,1.62,1,1,0,0,0,1,1
SPC0001,20260519044548,2026-05-19T04:45:48.996Z,1.55,1.55,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519044550,2026-05-19T04:45:50.028Z,1.56,1.55,1.8,1.51,1,1,0,0,0,1,1
SPC0001,20260519044550,2026-05-19T04:45:50.212Z,1.58,1.55,1.8,1.53,1,1,0,0,0,1,1
SPC0002,20260519044551,2026-05-19T04:45:51.253Z,1.68,1.67,1.8,1.63,1,1,0,0,0,1,1
SPC0001,20260519044552,2026-05-19T04:45:52.011Z,1.58,1.58,1.8,1.53,1,1,0,0,0,1,1
SPC0001,20260519044553,2026-05-19T04:45:53.040Z,1.59,1.58,1.8,1.54,1,1,0,0,0,1,1
SPC0001,20260519044553,2026-05-19T04:45:53.212Z,1.57,1.59,1.8,1.52,1,1,0,0,0,1,1
SPC0002,20260519044554,2026-05-19T04:45:54.268Z,1.69,1.67,1.8,1.64,1,1,0,0,0,1,1
SPC0001,20260519044555,2026-05-19T04:45:55.018Z,1.55,1.59,1.8,1.5,1,1,0,0,0,1,1
SPC0001,20260519044556,2026-05-19T04:45:56.048Z,1.54,1.55,1.8,1.49,1,1,0,0,0,1,1
SPC0001,20260519044556,2026-05-19T04:45:56.221Z,1.53,1.55,1.8,1.48,1,1,0,0,0,1,1
SPC0002,20260519044557,2026-05-19T04:45:57.277Z,1.69,1.69,1.8,1.64,1,1,0,0,0,1,1
SPC0001,20260519044558,2026-05-19T04:45:58.029Z,1.54,1.53,1.8,1.49,1,1,0,0,0,1,1
SPC0001,20260519044559,2026-05-19T04:45:59.058Z,1.52,1.53,1.8,1.47,1,1,0,0,0,1,1
SPC0001,20260519044559,2026-05-19T04:45:59.228Z,1.5,1.52,1.8,1.45,1,1,0,0,0,1,1
SPC0002,20260519044600,2026-05-19T04:46:00.283Z,1.69,1.69,1.8,1.64,1,1,0,0,0,1,1
SPC0001,20260519044601,2026-05-19T04:46:01.032Z,1.5,1.52,1.8,1.45,1,1,0,0,0,1,1
SPC0001,20260519044602,2026-05-19T04:46:02.060Z,1.51,1.5,1.8,1.46,1,1,0,0,0,1,1
SPC0001,20260519044602,2026-05-19T04:46:02.232Z,1.52,1.5,1.8,1.47,1,3,2,44,0,1,1
SPC0002,20260519044603,2026-05-19T04:46:03.293Z,1.7,1.69,1.8,1.65,1,2,3,46,0,1,1
SPC0001,20260519044604,2026-05-19T04:46:04.069Z,1.51,1.52,1.8,1.46,1,2,4,18,0,1,1
SPC0001,20260519044605,2026-05-19T04:46:05.066Z,1.51,1.52,1.8,1.46,1,2,3,41,0,1,1
SPC0001,20260519044605,2026-05-19T04:46:05.237Z,1.51,1.51,1.8,1.46,1,2,4,49,0,1,1
SPC0002,20260519044606,2026-05-19T04:46:06.296Z,1.7,1.69,1.8,1.65,1,2,2,0,0,1,1
SPC0001,20260519044607,2026-05-19T04:46:07.045Z,1.52,1.51,1.8,1.47,1,2,3,44,0,1,1
SPC0001,20260519044608,2026-05-19T04:46:08.073Z,1.51,1.52,1.8,1.46,1,2,1,11,0,1,1
SPC0001,20260519044608,2026-05-19T04:46:08.244Z,1.49,1.52,1.8,1.44,1,2,1,1,0,1,1
SPC0002,20260519044609,2026-05-19T04:46:09.299Z,1.7,1.7,1.8,1.65,1,2,3,53,0,1,1
SPC0001,20260519044610,2026-05-19T04:46:10.047Z,1.51,1.49,1.8,1.46,1,2,0,31,0,1,1
SPC0001,20260519044611,2026-05-19T04:46:11.077Z,1.51,1.49,1.8,1.46,1,2,4,52,0,1,1
SPC0001,20260519044611,2026-05-19T04:46:11.250Z,1.51,1.51,1.8,1.46,1,2,1,57,0,1,1
SPC0002,20260519044612,2026-05-19T04:46:12.309Z,1.72,1.7,1.8,1.67,1,2,0,51,0,1,1
SPC0001,20260519044613,2026-05-19T04:46:13.058Z,1.51,1.51,1.8,1.46,1,2,0,20,0,1,1
SPC0001,20260519044614,2026-05-19T04:46:14.082Z,1.5,1.51,1.8,1.45,1,2,2,11,0,1,1
SPC0001,20260519044614,2026-05-19T04:46:14.255Z,1.48,1.51,1.8,1.43,1,2,0,58,0,1,1
SPC0002,20260519044615,2026-05-19T04:46:15.313Z,1.72,1.72,1.8,1.67,1,2,1,38,0,1,1
SPC0001,20260519044616,2026-05-19T04:46:16.059Z,1.47,1.48,1.8,1.42,1,2,4,6,0,1,1
SPC0001,20260519044617,2026-05-19T04:46:17.088Z,1.46,1.48,1.8,1.41,1,2,4,51,0,1,1
SPC0001,20260519044617,2026-05-19T04:46:17.259Z,1.44,1.46,1.8,1.39,1,2,3,24,0,1,1
SPC0002,20260519044618,2026-05-19T04:46:18.315Z,1.71,1.72,1.8,1.66,1,2,2,42,0,1,1
SPC0001,20260519044619,2026-05-19T04:46:19.060Z,1.44,1.46,1.8,1.39,1,2,0,55,0,1,1
SPC0001,20260519044620,2026-05-19T04:46:20.092Z,1.46,1.44,1.8,1.41,1,2,4,23,0,1,1
SPC0001,20260519044620,2026-05-19T04:46:20.261Z,1.47,1.44,1.8,1.42,1,2,1,31,0,1,1
SPC0002,20260519044621,2026-05-19T04:46:21.319Z,1.71,1.71,1.8,1.66,1,2,2,20,0,1,1
SPC0001,20260519044622,2026-05-19T04:46:22.062Z,1.45,1.47,1.8,1.4,1,2,3,11,0,1,1
SPC0001,20260519044623,2026-05-19T04:46:23.103Z,1.43,1.47,1.8,1.38,1,2,3,11,0,1,1
SPC0001,20260519044623,2026-05-19T04:46:23.276Z,1.44,1.43,1.8,1.39,1,2,3,3,0,1,1
SPC0002,20260519044624,2026-05-19T04:46:24.319Z,1.71,1.71,1.8,1.66,1,2,0,46,0,1,1
SPC0001,20260519044625,2026-05-19T04:46:25.065Z,1.42,1.43,1.8,1.37,1,2,0,36,0,1,1
SPC0001,20260519044626,2026-05-19T04:46:26.102Z,1.44,1.42,1.8,1.39,1,2,1,58,0,1,1
SPC0001,20260519044626,2026-05-19T04:46:26.287Z,1.44,1.42,1.8,1.39,1,2,0,28,0,1,1
SPC0002,20260519044627,2026-05-19T04:46:27.334Z,1.71,1.71,1.8,1.66,1,2,2,54,0,1,1
SPC0001,20260519044628,2026-05-19T04:46:28.077Z,1.43,1.44,1.8,1.38,1,3,3,2,0,1,1
SPC0001,20260519044629,2026-05-19T04:46:29.117Z,1.45,1.44,1.8,1.4,1,3,2,30,0,1,1
SPC0001,20260519044629,2026-05-19T04:46:29.290Z,1.44,1.45,1.8,1.39,1,3,2,7,0,1,1
SPC0002,20260519044630,2026-05-19T04:46:30.335Z,1.7,1.71,1.8,1.65,1,2,2,24,0,1,1
SPC0001,20260519044631,2026-05-19T04:46:31.086Z,1.44,1.45,1.8,1.39,1,2,1,22,0,1,1
SPC0001,20260519044632,2026-05-19T04:46:32.123Z,1.43,1.44,1.8,1.38,1,1,0,0,0,1,1
SPC0001,20260519044632,2026-05-19T04:46:32.293Z,1.44,1.44,1.8,1.39,1,1,0,0,0,1,1
SPC0002,20260519044633,2026-05-19T04:46:33.347Z,1.7,1.7,1.8,1.65,1,2,2,56,0,1,1
SPC0001,20260519044634,2026-05-19T04:46:34.097Z,1.45,1.44,1.8,1.4,1,1,0,0,0,1,1
SPC0001,20260519044635,2026-05-19T04:46:35.138Z,1.44,1.44,1.8,1.39,1,1,0,0,0,1,1
SPC0001,20260519044635,2026-05-19T04:46:35.295Z,1.43,1.44,1.8,1.38,1,3,4,11,0,1,1
SPC0002,20260519044636,2026-05-19T04:46:36.355Z,1.71,1.7,1.8,1.66,1,2,2,44,0,1,1
SPC0001,20260519044637,2026-05-19T04:46:37.104Z,1.45,1.44,1.8,1.4,1,3,3,1,0,1,1
SPC0001,20260519044638,2026-05-19T04:46:38.149Z,1.43,1.45,1.8,1.38,1,2,3,18,0,1,1
SPC0001,20260519044638,2026-05-19T04:46:38.306Z,1.43,1.45,1.8,1.38,1,3,0,25,0,1,1
SPC0002,20260519044639,2026-05-19T04:46:39.367Z,1.71,1.71,1.8,1.66,1,3,1,57,0,1,1
SPC0001,20260519044640,2026-05-19T04:46:40.109Z,1.42,1.43,1.8,1.37,1,3,4,18,0,1,1
SPC0001,20260519044641,2026-05-19T04:46:41.150Z,1.4,1.43,1.8,1.35,1,3,4,1,0,1,1
SPC0001,20260519044641,2026-05-19T04:46:41.305Z,1.41,1.4,1.8,1.36,1,1,0,0,0,1,1
SPC0002,20260519044642,2026-05-19T04:46:42.376Z,1.72,1.71,1.8,1.67,1,3,2,27,0,1,1
SPC0001,20260519044643,2026-05-19T04:46:43.119Z,1.41,1.4,1.8,1.36,1,1,0,0,0,1,1
SPC0001,20260519044644,2026-05-19T04:46:44.157Z,1.39,1.41,1.8,1.34,1,2,1,27,0,1,1
SPC0001,20260519044644,2026-05-19T04:46:44.313Z,1.39,1.41,1.8,1.34,1,2,1,42,0,1,1
SPC0002,20260519044645,2026-05-19T04:46:45.386Z,1.72,1.72,1.8,1.67,1,3,3,18,0,1,1
SPC0001,20260519044646,2026-05-19T04:46:46.130Z,1.41,1.39,1.8,1.36,1,2,2,13,0,1,1
SPC0001,20260519044647,2026-05-19T04:46:47.163Z,1.41,1.39,1.8,1.36,1,3,4,53,0,1,1
